Name,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,
281 Three Quarter C T Blue,71.061,73.444,75.298,76.431,77.328,77.946,78.734,80.167,80.912,80.736,80.196,79.878,80.028,80.317,80.055,78.835,77.236,75.259,73.535,71.473,68.606,64.88,60.677,56.731,53.826,51.613,49.14,45.263,39.905,34.021,29.259,26.651,26.728,29.255,32.889,36.503,38.623,39.021,38.053,36.177,34.473,33.44,32.994,32.922,33.116,33.767,34.802,35.818,36.561,36.356,34.761,31.702,28.086,26.292,26.231,28.32,33.334,40.328,47.305,53.4,,
283 One And A Half C T Blue,58.842,62.907,65.678,66.95,67.89,69.512,71.706,72.732,72.116,71.346,70.51,69.682,68.429,66.56,64.36,62.001,59.707,57.047,54.466,51.238,47.647,43.523,39.473,35.785,32.918,30.548,28.366,25.364,21.731,17.787,14.513,12.416,11.63,12.085,13.354,15.334,17.22,18.579,18.646,17.463,15.862,14.468,13.545,12.933,12.713,13.134,14.169,15.648,17.034,17.681,17.026,14.966,12.424,11.013,10.774,11.951,15.396,21.559,29.098,37.004,,
285 Three Quarter C T Orange,22.313,24.098,24.965,24.664,24.557,24.914,25.129,24.708,23.927,23.724,24.582,26.064,27.763,29.219,30.943,33.105,36.18,39.698,42.929,44.958,46.193,47.492,49.146,51.511,53.806,55.215,55.434,55.362,55.684,57.162,59.854,62.84,65.339,67.415,68.386,69.175,70.201,72.375,75.527,79.558,83.526,86.635,88.445,89.13,88.821,88.177,87.384,87.4,87.547,87.984,88.984,90.034,90.358,90.9,90.469,90.296,89.708,89.231,88.837,88.73,,
286 One And A Half C T Orange,7.821,7.985,8.107,8.236,8.318,8.265,8.053,7.748,7.491,7.423,7.61,8.152,8.94,10.048,11.423,13.127,15.185,17.602,20.237,22.574,24.632,26.514,28.55,30.886,33.196,34.948,36.046,36.757,37.931,40.261,43.456,47.072,50.455,53.455,56.13,59.056,62.439,66.857,72.405,77.999,82.549,85.06,85.595,84.848,83.906,83.81,84.469,86.314,88.225,90.204,91.358,91.453,90.632,89.325,88.341,87.718,87.644,88.663,90.345,91.91,,
287 Double C T Orange,3.968,4.021,4.033,4.047,4.064,4.063,3.931,3.722,3.533,3.499,3.659,3.985,4.459,5.17,6.078,7.294,8.86,10.658,12.601,14.493,16.369,18.302,20.331,22.24,23.964,25.409,26.575,27.905,29.592,32.015,34.882,37.919,40.735,44.024,47.714,52.387,57.181,62.552,67.926,72.541,76.407,79.466,81.611,83.349,84.748,86.025,86.571,86.877,86.578,86.065,85.869,85.92,86.473,87.496,88.638,89.747,90.824,91.337,91.304,91.04,,
298 0 15nd,65.249,67.342,69.446,68.956,67.553,66.722,67.609,70.155,71.691,70.729,68.687,66.733,66.267,67.446,68.966,69.872,69.338,67.81,66.702,66.211,66.898,68.242,70.063,70.968,71.192,70.49,69.615,69.204,69.104,70.022,71.571,72.553,73.102,73.507,73.18,72.902,72.597,72.432,72.181,71.095,70.298,69.533,69.027,68.595,68.352,68.517,69.197,70.247,71.318,71.63,71.08,68.59,64.941,63.33,63.27,65.2,69.551,74.44,78.515,81.282,,
299 1 2nd,7.28,7.614,7.743,7.714,7.612,7.478,7.24,6.863,6.398,5.951,5.521,5.083,4.718,4.457,4.326,4.23,4.184,4.185,4.296,4.515,4.83,5.188,5.552,5.882,6.178,6.37,6.41,6.315,6.19,6.084,6.007,5.873,5.713,5.661,5.762,6.053,6.416,6.697,6.607,6.109,5.456,4.925,4.555,4.321,4.232,4.329,4.671,5.153,5.608,5.698,5.194,4.126,3.018,2.485,2.371,2.71,3.961,6.672,11.204,17.217,,
322 Soft Green,24.567,24.386,23.78,22.833,22.406,22.668,23.774,25.211,27.202,29.994,33.556,37.92,43.364,49.909,57.234,63.426,67.61,69.683,70.533,70.976,70.745,69.827,68.035,66.059,63.567,61.174,58.158,54.752,50.734,46.062,40.92,35.685,30.407,25.468,21.31,17.722,14.846,12.242,9.828,7.731,6.173,5.154,4.574,4.293,4.249,4.43,4.814,5.28,5.659,5.781,5.524,4.905,4.296,4.057,4.229,5.056,6.843,9.817,13.836,18.733,,
323 Jade,16.86,17.138,16.992,16.719,16.485,16.781,18.004,19.627,21.642,24.4,28.032,32.876,39.132,46.552,55.102,63.303,68.889,71.273,72.261,73.055,73.443,71.854,68.752,65.368,62.209,59.231,55.173,49.59,43.468,37.274,31.082,25.139,19.339,14.328,10.464,7.556,5.508,3.915,2.676,1.774,1.208,0.886,0.725,0.65,0.643,0.685,0.775,0.89,0.992,1.032,0.968,0.812,0.659,0.607,0.648,0.863,1.396,2.479,4.286,6.902,,
327 Forest Green,0.365,0.435,0.497,0.564,0.628,0.697,0.769,0.836,0.918,1.048,1.252,1.563,2.03,2.686,3.522,4.515,5.732,7.164,8.736,10.048,10.966,11.5,11.644,11.104,9.952,8.597,7.348,6.26,5.299,4.339,3.41,2.537,1.798,1.23,0.863,0.627,0.497,0.415,0.334,0.247,0.172,0.119,0.09,0.07,0.061,0.063,0.075,0.096,0.123,0.147,0.149,0.119,0.086,0.063,0.058,0.069,0.115,0.238,0.509,1.03,,
328 Follies Pink,52.366,52.706,51.563,51.791,53.994,54.657,53.618,52.381,52.721,52.345,49.647,45.385,41.756,38.599,35.177,31.216,27.025,23.27,19.821,16.359,12.761,9.409,6.901,5.429,4.776,4.593,4.388,3.753,2.701,1.69,1.064,0.825,0.913,1.467,3.037,7.065,14.664,26.514,40.366,53.448,63.38,69.716,73.736,76.744,79.213,81.127,83.046,84.247,84.977,85.409,85.569,85.482,85.523,85.707,86.259,86.824,87.501,88.286,88.828,89.268,,
332 Special Rose Pink,20.86,20.952,21.389,21.523,21.199,20.904,20.884,20.549,19.668,18.187,16.339,14.186,12.063,9.979,8.002,6.191,4.626,3.366,2.374,1.588,0.975,0.551,0.307,0.187,0.137,0.123,0.117,0.103,0.074,0.042,0.021,0.014,0.016,0.025,0.067,0.28,0.97,3.463,9.757,20.81,34.132,47.214,58.109,66.069,70.868,73.396,75.077,76.465,78.213,80.15,82.057,83.6,84.462,84.661,84.27,83.777,83.392,83.351,83.563,84.098,,
343 Special Medium Lavender,33.893,37.501,39.014,40.973,45.266,49.186,50.613,50.986,52.293,52.231,49.468,45.67,42.721,39.614,35.734,31.273,26.694,22.414,18.168,14.023,10.428,7.604,5.624,4.281,3.263,2.412,1.708,1.155,0.786,0.553,0.431,0.384,0.383,0.427,0.52,0.718,1.054,1.662,2.512,3.35,3.754,3.563,3.029,2.521,2.296,2.49,3.394,5.579,9.904,17.315,27.583,39.388,50.232,59.279,66.037,71.8,76.315,80.182,83.226,84.981,,
345 Fuchsia Pink,46.511,47.76,50.552,53.024,53.294,52.549,53.622,55.431,55.896,53.667,50.628,48.447,47.121,44.888,41.285,37.059,33.254,29.888,26.592,22.826,18.726,15.036,12.341,10.722,9.841,9.235,8.364,7.017,5.461,4.149,3.378,3.233,3.732,5.083,7.592,11.67,16.745,21.836,25.498,27.142,27.414,27.288,27.086,26.861,26.664,26.667,26.796,26.91,26.708,25.743,23.618,20.205,16.845,15.123,14.621,15.814,19.51,25.378,32.134,38.688,,
352 Glacier Blue,48.762,52.185,54.714,57.748,61.003,63.793,66.492,68.534,69.783,70.36,70.641,70.866,70.844,69.65,68.059,66.953,65.65,63.55,60.354,56.645,53.362,50.751,47.989,44.07,39.069,34.141,30.004,27.046,24.918,22.825,20.071,16.78,13.269,10.344,8.377,7.198,6.734,6.653,6.509,6.054,5.308,4.521,3.864,3.4,3.263,3.524,4.335,5.81,7.864,10.143,11.798,12.091,11.442,11.165,11.666,13.466,17.433,23.687,31.098,38.88,,
353 Lighter Blue,55.254,60.95,65.52,67.773,70.093,73.894,77.922,78.708,78.732,79.986,82.146,82.817,81.668,80.245,80.333,81.391,81.597,79.203,76.396,74.144,73.462,72.653,70.805,67.256,62.583,58.41,54.988,52.216,49.589,45.974,41.343,36.31,31.207,26.527,22.77,19.918,18.054,16.498,14.763,12.901,11.125,9.622,8.489,7.67,7.341,7.417,8.097,9.123,10.288,11.114,11.176,10.276,9.068,8.575,8.712,9.838,12.445,16.366,20.882,25.721,,
354 Special Steel Blue,46.344,49.575,53.075,57.157,58.006,58.887,62.826,65.855,65.824,66.631,69.213,71.17,71.539,71.812,73.939,76.643,77.515,76.784,76.542,77.314,77.485,76.1,73.548,70.855,68.11,65.171,61.231,56.494,51.179,45.288,38.882,32.45,26.21,20.599,16.075,12.345,9.52,7.195,5.204,3.664,2.655,2.063,1.763,1.626,1.612,1.701,1.87,2.083,2.241,2.257,2.041,1.642,1.268,1.115,1.137,1.419,2.206,3.81,6.386,10.002,,
363 Special Medium Blue,21.438,26.797,30.775,33.655,36.714,39.804,43.237,45.525,46.938,47.3,45.743,43.275,41.148,38.234,34.54,30.637,26.656,22.548,18.344,14.119,10.171,7.065,4.981,3.785,3.068,2.501,1.882,1.199,0.646,0.318,0.167,0.111,0.096,0.103,0.129,0.163,0.189,0.19,0.158,0.114,0.074,0.054,0.042,0.039,0.04,0.044,0.054,0.07,0.082,0.088,0.081,0.065,0.048,0.042,0.043,0.056,0.098,0.203,0.445,0.935,,
366 Cornflower,36.401,39.538,41.136,41.493,43.658,46.569,47.858,47.117,47.334,48.664,49.291,48.538,48.188,48.84,49.904,49.867,48.532,46.759,44.954,42.791,39.759,35.917,31.742,27.917,24.44,21.39,18.435,15.639,12.954,10.348,8.11,6.579,5.75,5.533,5.803,6.514,7.61,9.03,10.254,10.688,10.236,9.221,8.067,7.111,6.702,7.105,8.58,11.425,15.5,20.104,23.514,24.231,22.842,22.101,22.498,24.869,30.495,39.049,48.202,56.508,,
441 Full C T Straw,15.557,13.127,11.318,9.948,9.086,8.652,8.774,9.377,10.412,11.866,13.937,17.099,21.694,27.861,34.4,39.412,42.235,43.536,44.369,45.064,44.916,44.028,42.741,41.848,41.848,43.129,45.028,47.127,48.595,48.96,48.517,48.747,50.188,53.928,60.38,68.222,74.862,79.556,81.402,81.741,81.539,80.92,81.256,82.515,84.399,86.123,87.755,88.542,88.744,88.119,87.089,86.076,85.558,85.766,86.277,87.75,89.294,90.922,92.246,93.151,,
442 Half C T Straw,35.917,32.444,29.629,27.931,27.137,26.504,26.237,26.691,28.37,31.108,34.421,37.857,41.911,46.956,53.24,59.059,62.676,63.314,62.36,61.652,61.557,61.771,61.64,61.276,60.901,61.275,62.048,63.218,64.233,64.698,64.481,64.861,65.956,68.837,73.381,77.857,80.421,81.634,81.39,81.121,81.417,82.23,83.514,85.207,86.706,86.99,86.684,85.709,84.56,83.533,83.353,83.92,84.959,86.685,88.48,90.189,91.442,91.824,91.603,90.508,,
443 Quarter C T Straw,54.763,54.1,53.273,50.843,48.845,48.788,50.465,51.748,52.607,53.637,56.11,59.788,64.015,67.818,71.034,73.687,75.409,75.785,75.289,74.869,75.312,76.106,76.61,76.131,74.759,74.008,73.736,74.772,76.747,78.5,78.805,78.473,77.686,77.38,78.604,80.799,83.276,85.699,87.277,88.008,87.815,86.879,86.009,85.594,85.592,86.096,86.701,87.351,87.842,88.204,88.324,88.215,88.351,88.729,88.959,89.511,89.901,90.375,90.327,90.128,,
444 Eighth C T Straw,71.168,68.165,66.063,65.537,66.75,68.422,69.672,69.124,68.387,68.18,69.395,72.087,76.068,79.556,81.342,81.459,80.288,79.12,78.599,79.094,80.559,82.157,83.247,83.535,82.623,81.544,80.124,78.944,78.595,78.919,79.52,81.098,82.711,84.118,85.279,86.03,85.981,85.645,84.741,84.233,84.118,84.095,84.711,85.442,86.544,87.604,88.858,89.498,90.038,90.055,89.995,89.694,89.346,89.096,88.706,88.576,88.72,88.948,89.23,89.62,,
500 Double New Colour Blue,52.265,54.99,56.242,58.436,61.726,63.833,64.868,65.931,67.563,68.799,68.197,66.559,65.812,65.75,65.095,62.578,59.118,55.924,53.118,50.547,47.367,43.144,38.757,34.605,30.994,27.709,24.594,21.47,18.664,16.099,14.113,12.694,11.857,11.506,11.646,12.25,13.241,14.429,15.233,15.237,14.53,13.428,12.281,11.379,10.987,11.56,13.332,16.358,20.269,24.34,27.029,27.223,25.512,24.562,25.179,27.905,34.228,43.679,53.171,61.387,,
501 New Colour Blue Robertson Blue,66.933,68.653,69.623,71.725,74.158,75.219,74.882,74.944,77.036,79.475,79.429,77.056,74.78,74.263,75.803,76.648,75.001,71.29,67.402,65.087,63.918,63.027,60.942,57.651,53.511,49.304,45.953,43.285,40.95,38.746,36.687,34.77,33.302,32.522,32.468,33.145,34.459,36.081,37.243,37.239,36.103,34.534,32.832,31.295,30.564,31.289,33.631,37.142,41.433,45.271,47.282,46.226,43.125,41.477,41.887,44.677,51.324,60.155,68.062,74.049,,
502 Half New Colour Blue,75.576,74.751,77.16,81.425,82.782,81.276,79.56,80.143,82.839,85.502,85.53,83.047,80.547,79.869,80.818,82.187,82.471,81.065,78.197,75.656,73.664,72.51,71.951,71.115,69.331,66.918,64.027,61.007,58.483,56.467,54.981,53.927,53.37,53.204,53.583,54.208,55.012,55.945,56.431,56.22,55.504,54.796,53.848,52.919,52.72,53.439,55.553,58.374,61.613,64.127,64.942,63.705,61.23,60.327,60.95,63.435,68.72,74.655,79.142,82.367,,
503 Quarter New Colour Blue,82.356,81.061,82.981,86.189,87.241,85.813,84.816,85.481,87.038,88.256,87.836,86.857,86.524,86.143,86.504,86.254,85.877,85.318,84.879,84.52,83.766,82.294,80.687,79.049,77.957,77.493,77.416,76.543,75.171,73.107,70.753,68.844,68.041,68.304,69.282,70.958,72.841,74.364,74.449,73.373,71.66,69.941,68.61,67.695,67.869,69.079,71.403,74.23,77.172,78.727,78.659,76.471,72.781,70.839,70.177,71.352,75.094,79.355,82.666,85.871,,
504 Waterfront Green,57.885,59.741,58.204,56.07,55.706,57.858,60.311,61.073,60.064,59.582,60.8,64.163,68.269,71.371,72.679,72.996,73.631,74.534,76.348,77.514,77.482,76.162,74.288,72.433,70.9,69.596,67.993,66.035,63.302,60.091,56.911,54.52,52.808,51.917,51.244,50.656,49.786,48.564,46.705,44.174,41.928,40.373,39.356,38.816,38.694,39.339,40.438,41.805,42.536,42.482,40.967,38.044,35.11,34.186,34.66,37.507,43.261,50.826,58.198,64.77,,
505 Sally Green,1.146,0.706,0.465,0.339,0.283,0.269,0.3,0.378,0.53,0.818,1.376,2.646,5.62,12.385,24.8,42.693,61.709,74.262,79.247,81.556,85.054,88.709,90.014,88.38,85.876,84.494,84.983,86.209,86.825,85.377,82.693,79.568,76.935,74.987,73.392,71.9,70.088,67.163,63.487,59.177,55.696,53.474,52.379,51.628,51.313,51.505,52.066,52.648,52.748,51.932,49.327,44.597,39.149,35.946,34.889,36.572,41.815,49.592,57.637,64.883,,
506 Marlene,49.208,49.513,51.163,51.496,49.911,48.179,48.425,49.41,49.379,47.931,46.37,46.254,47.745,50.029,51.615,51.977,51.735,51.876,53.052,54.722,56.412,57.27,57.218,56.981,57.199,57.996,59.204,60.404,61.416,62.274,63.128,64.888,67.03,69.978,72.906,75.839,78.254,80.189,81.876,82.535,83.06,83.3,83.264,83.155,83.259,83.737,84.13,85.153,85.772,86.557,87.144,88.199,89.302,90.553,91.803,92.661,93.112,93.29,93.038,92.661,,
507 Madge,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.013,0.054,0.268,1.169,3.946,10.56,20.246,31.506,41.393,48.744,54.214,58.145,60.373,62.01,63.533,64.93,65.762,66.41,67.083,68.005,69.183,70.177,70.773,71.498,72.602,73.911,75.104,76.004,76.306,76.439,,
508 Midnight Maya,22.688,25.256,28.268,30.416,31.882,34.744,38.182,39.753,39.306,38.607,38.272,36.728,33.231,29.251,25.987,22.853,19.329,15.48,11.925,8.828,6.204,4.203,2.842,1.995,1.465,1.08,0.771,0.519,0.324,0.198,0.135,0.102,0.098,0.113,0.154,0.254,0.409,0.689,1.068,1.386,1.489,1.385,1.178,0.999,0.939,1.055,1.469,2.42,4.183,6.963,10.065,12.43,13.241,13.698,14.654,16.74,21.125,28.297,36.979,46.003,,
525 Argent Blue,50.256,55.73,59.03,61.088,64.941,71.833,76.468,76.38,75.447,76.652,77.969,76.742,73.314,70.332,68.22,65.918,62.454,57.863,53.315,48.919,44.671,40.346,35.754,30.784,25.725,21.135,17.481,14.892,13.237,11.805,10.174,8.149,6.12,4.442,3.388,2.93,3.008,3.516,4.236,4.765,4.745,4.18,3.4,2.785,2.532,2.818,3.915,6.533,11.521,19.947,31.074,43.706,55.351,65.665,73.495,79.765,83.899,86.884,88.891,90.419,,
550 Ald Gold,3.168,2.528,2.084,1.759,1.554,1.442,1.428,1.516,1.702,2.011,2.51,3.39,4.878,7.255,10.66,14.42,18.085,21.354,24.306,27.028,29.028,30.303,31.222,32.285,33.753,35.702,37.656,39.091,40.042,40.92,42.72,45.673,49.756,54.934,60.11,64.399,67.064,68.242,68.253,67.395,66.596,66.111,66.008,65.719,65.423,65.209,65.615,66.018,66.425,66.189,64.657,60.836,56.385,54.111,53.421,54.906,59.565,65.76,71.763,76.427,,
600 Arctic White,14.187,15.902,17.151,17.932,18.67,19.623,20.607,20.966,21.079,21.358,21.594,21.446,20.927,19.947,19.014,18.31,17.61,16.758,15.741,14.759,13.85,13.157,12.468,11.796,11.178,10.514,10.036,9.667,9.377,9.13,8.845,8.44,8,7.658,7.442,7.38,7.392,7.408,7.324,7.006,6.592,6.297,6.122,6.107,6.196,6.481,6.917,7.411,7.85,7.944,7.448,6.334,5.147,4.579,4.614,5.489,7.748,11.73,17.253,24.011,,
601 Silver,26.028,25.629,24.724,24.009,22.837,21.129,19.346,17.847,16.218,14.538,13.075,11.908,11.109,10.631,10.481,10.587,10.813,11.043,11.272,11.689,12.45,13.472,14.423,14.816,14.54,13.735,12.587,11.267,9.824,8.25,6.624,5.314,4.387,3.908,3.819,4.096,4.729,5.614,6.386,6.606,6.26,5.586,4.827,4.238,4.042,4.424,5.665,7.926,11.474,15.776,19.327,20.533,19.263,18.498,19.01,21.421,27.141,35.809,45.089,53.634,,
602 Platinum,16.144,17.232,18.141,18.909,19.735,20.454,21.232,22.024,22.817,23.582,24.166,24.49,24.651,24.599,24.207,23.789,23.32,22.713,22.004,21.304,20.591,19.884,18.938,17.992,17.092,16.353,15.662,15.083,14.648,14.173,13.704,13.216,12.791,12.482,12.295,12.441,12.588,12.806,12.853,12.643,12.246,12,11.93,11.966,12.253,12.798,13.602,14.596,15.522,16.066,15.779,14.398,12.719,11.927,12.249,14.16,18.207,24.643,32.084,40.106,,
603 Moonlight White,34.093,35.574,37.102,38.462,39.82,40.55,40.878,41.421,42.402,43.268,43.21,42.344,41.392,40.762,40.712,40.222,39.069,37.375,36.014,35.041,34.132,33.605,32.552,31.527,30.57,29.784,29.037,28.451,28.011,27.482,27.143,26.718,26.221,25.787,25.485,25.341,25.249,25.148,24.749,24.218,23.693,23.466,23.5,23.597,23.802,24.202,24.938,25.691,26.253,26.15,25.063,22.407,19.539,18.357,18.642,21.066,26.424,33.963,41.538,48.837,,
642 Half Mustard Yellow,0.033,0.023,0.019,0.017,0.018,0.016,0.015,0.015,0.013,0.011,0.011,0.011,0.012,0.015,0.02,0.028,0.034,0.056,0.109,0.221,0.45,0.832,1.484,2.41,3.571,4.782,5.875,7.073,9.094,12.481,17.649,23.328,27.809,29.692,29.379,27.877,25.893,23.405,20.501,17.371,14.656,12.796,11.71,11.125,10.893,11.094,11.512,12.026,12.358,12.125,11.052,9.262,7.257,6.118,5.792,6.337,8.247,12.014,17.582,23.918,,
650 Industry Sodium,8.554,7.114,6.054,5.311,4.855,4.68,4.821,5.241,5.957,7.025,8.568,10.887,14.209,18.434,22.935,26.78,29.27,30.406,30.373,29.752,29.035,28.295,27.886,27.902,28.274,29.059,29.81,30.252,30.45,30.679,31.364,33.041,35.58,38.766,41.881,44.22,45.304,44.883,43.24,40.905,38.905,37.696,37.054,36.823,36.813,37.107,37.773,38.243,38.594,37.899,35.628,31.758,27.955,26.253,26.001,27.895,33.089,40.772,48.658,55.436,,
651 Hi Sodium,15.503,15.191,15.082,15.05,15.135,15.318,15.348,15.215,15.07,15.006,15.115,15.465,16.074,16.868,17.93,19.222,20.829,22.547,24.314,25.989,27.771,29.574,31.571,33.672,35.685,37.457,38.556,39.156,39.718,40.649,41.632,42.804,44.562,48.361,54.253,61.535,68.111,73.55,77.609,79.726,80.395,79.939,78.95,78.511,78.488,78.697,79.382,79.475,79.01,78.049,76.287,73.937,71.724,71.124,71.324,72.665,75.494,78.632,80.107,80.553,,
652 Urban Sodium,2.611,1.934,1.464,1.148,0.955,0.854,0.834,0.896,1.016,1.223,1.543,2.085,2.979,4.37,6.175,7.986,9.311,9.985,10.159,9.973,9.549,8.951,8.383,8.033,8.067,8.504,9.252,10.118,10.727,10.853,10.78,11.263,13.136,17.527,24.669,33.427,40.641,45.205,47.539,48.604,49.184,49.663,49.871,49.627,49.113,48.567,48.446,48.676,49.336,50.405,50.995,50.557,49.391,48.759,48.581,49.813,52.69,56.899,61,64.413,,
653 Lo Sodium,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.022,0.048,0.095,0.175,0.293,0.44,0.599,0.773,0.932,1.084,1.23,1.342,1.417,1.461,1.515,1.628,1.817,2.059,2.303,2.483,2.651,2.816,3.031,3.253,3.513,3.747,3.902,4.003,4.109,4.237,4.381,4.562,4.826,5.226,5.722,6.236,6.607,6.51,5.844,4.971,4.576,4.716,5.643,7.998,12.482,18.99,26.754,,
700 Perfect Lavender,32.216,35.433,38.703,41.482,44.598,48.514,51.629,53.176,53.17,52.16,50.214,47.332,43.61,39.679,35.489,31.129,26.627,21.961,17.438,13.332,9.907,7.18,5.263,3.847,2.828,1.972,1.328,0.879,0.587,0.423,0.339,0.308,0.312,0.339,0.398,0.536,0.758,1.157,1.733,2.252,2.476,2.277,1.886,1.545,1.416,1.593,2.315,4.091,7.872,14.75,24.959,37.184,49.231,59.6,67.87,74.324,79.221,83.37,86.045,87.77,,
702 Special Pale Lavender,72.976,73.128,73.671,75.581,77.191,77.045,77.357,78.438,80.011,79.782,78.208,77.406,78.483,79.195,78.122,75.549,73.641,72.667,72.341,70.912,67.88,64.239,61.379,59.735,58.489,57.091,54.215,50.845,47.662,45.384,44.101,44.145,44.603,45.148,45.791,46.617,47.946,50,52.456,54.632,55.938,55.632,54.311,52.72,51.665,52.038,54.374,58.427,63.801,69.776,75.575,80.085,83.312,85.214,85.71,85.936,85.895,86.149,86.807,87.906,,
703 Cold Lavender,51.653,54.689,56.692,57.551,57.794,58.566,59.897,61.127,61.07,59.585,57.714,55.982,54.539,52.623,49.937,46.437,42.993,39.647,36.489,32.883,28.942,24.909,21.545,19.239,17.909,17.03,15.965,14.161,11.737,9.37,7.739,7.142,7.705,9.61,13.007,17.935,23.211,27.932,30.98,31.915,31.618,31.023,30.416,30.044,29.923,30.005,30.253,30.521,30.676,30.199,28.815,26.084,22.787,20.811,20.445,21.949,25.623,30.871,36.527,42.079,,
704 Lily,73.163,72.689,75.91,78.238,77.657,77.425,80.47,82.375,80.59,78.195,78.229,79.072,77.577,73.765,70.57,69.297,68.347,65.274,60.467,55.416,51.237,47.958,44.867,41.695,38.658,35.708,32.9,30.104,27.429,25.057,23.588,23.374,24.256,26.172,28.985,32.656,36.942,41.491,45.097,47.18,47.416,46.419,45.163,44.194,44.255,45.961,49.697,55.125,61.124,67.232,72.812,77.495,81.784,85.675,88.658,90.709,91.653,91.457,90.544,89.339,,
705 Lily Frost,68.436,70.022,71.176,71.958,73.155,74.385,75.399,76.163,76.232,75.799,75.067,73.614,72.066,70.508,68.453,65.861,63.214,60.386,57.428,54.016,49.666,44.791,40,35.958,33.237,31.382,29.4,26.173,21.762,16.828,12.68,10.195,9.739,11.472,15.218,20.673,26.442,32.13,37.218,41.11,43.333,43.413,42.086,40.013,38.157,37.587,38.984,42.773,48.699,55.947,63.626,70.234,75.244,79.206,81.815,83.625,84.689,85.542,86.121,86.317,,
706 King Fals Lavender,33.162,35.761,37.633,39.497,40.749,41.71,43.054,44.554,44.463,42.906,40.969,38.998,36.899,33.51,29.681,26.161,23.089,20.159,17.004,13.732,10.456,7.779,5.843,4.588,3.874,3.448,3.013,2.349,1.539,0.915,0.56,0.418,0.432,0.631,1.126,2.159,3.831,5.695,7.03,7.356,6.912,6.384,5.981,5.733,5.703,5.956,6.516,7.235,7.887,8.048,7.429,6.047,4.521,3.716,3.547,4.065,5.947,9.679,15.191,22.043,,
707 Ultimate Violet,16.155,19.452,22.69,26.254,30.606,35.696,40.441,42.698,42.873,41.239,38.08,33.616,28.923,24.311,19.648,15.362,11.473,8.099,5.304,3.225,1.817,0.984,0.528,0.292,0.162,0.085,0.044,0.021,0.012,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.015,0.033,0.061,0.078,0.068,0.046,0.031,0.025,0.028,0.051,0.138,0.501,1.874,5.814,14.035,25.957,39.32,51.539,61.911,69.975,76.132,80.393,82.598,,
708 Cool Lavender,70.153,73.003,73.905,73.804,74.676,77.216,79.01,78.899,78.448,78.961,79.954,80.278,79.775,78.666,77.392,76.866,76.106,75.046,73.349,71.297,68.723,66.232,63.554,60.951,58.591,56.096,53.555,50.459,47.108,43.892,40.83,38.743,37.718,37.924,38.735,39.884,41.111,42.241,42.708,42.319,41.377,40.341,39.018,38.159,37.78,38.36,40.511,43.665,47.234,49.982,51.546,50.881,48.549,47.401,48.35,51.359,57.579,64.953,71.085,75.021,,
709 Electric Lilac,57.692,60.689,64.358,66.046,65.524,65.744,68.842,72.193,73.386,71.639,69.649,69.407,71.001,72.268,70.89,67.766,64.075,61.736,60.621,59.802,57.506,53.929,49.711,45.287,41.649,38.878,36.387,34.124,31.905,29.53,26.771,24.272,22.306,20.961,20.465,20.974,22.444,24.788,27.044,28.381,28.274,26.904,25.017,23.415,23.111,24.377,27.937,34.044,42.234,51.379,60.457,67.577,72.869,76.387,78.605,80.284,82.102,83.926,86.114,88.058,,
710 Spir Special Blue,43.401,46.827,49.221,50.724,52.989,55.561,57.628,58.512,58.513,59.444,59.451,58.1,56.044,53.458,51.824,49.227,46.136,42.06,38.132,34.306,30.162,26.07,21.892,18.223,15.395,13.052,11.215,9.253,7.092,5.171,3.774,2.958,2.75,2.989,3.713,4.886,6.399,8.006,9.203,9.435,8.9,8.064,7.374,6.76,6.484,6.812,7.835,9.528,11.883,14.02,15.118,14.242,12.179,10.667,10.397,11.464,15.01,21.491,29.926,38.743,,
711 Cold Blue,31.184,34.246,36.729,39.87,41.544,41.327,42.032,42.781,42.24,40.23,38.105,36.114,33.915,31.523,29.27,27.255,25.055,22.967,21.293,20.112,19.102,18.076,17.01,16.035,15.377,15.044,14.882,14.818,14.718,14.543,14.157,13.683,13.054,12.495,12.172,12.005,11.95,11.904,11.606,10.859,10.044,9.318,8.883,8.601,8.493,8.625,8.962,9.347,9.528,9.241,8.346,6.806,5.319,4.591,4.514,5.229,7.281,10.984,15.952,21.688,,
712 Bedford Blue,34.782,44.798,51.269,56.304,60.618,63.632,66.432,68.521,68.733,67.989,68.233,67.016,64.642,63.15,62.046,59.264,55.671,52.726,49.69,45.756,41.51,37.777,34.173,29.952,25.691,21.855,18.779,16.351,14.177,12.056,9.867,8.074,6.674,5.819,5.347,5.313,5.747,6.673,7.905,8.841,9.007,8.385,7.315,6.291,5.753,5.939,7.261,10.282,15.517,22.973,31.377,38.523,42.372,43.661,44.814,47.093,51.535,59.186,67.219,73.008,,
